tpid	tp_name	genename1	genename2	tp_moatype	tp_tcrd_tdl	gosemsinbp	gosemsincc	gosemsinmf	tp_keggpathways_no	tp_reactomepathways_no	tp_wikipathways_no	tp_associateddrugs_no	tp_associateddiseases_no
TP01259	HDAC8;VEGFA	HDAC8	VEGFA	CET+CIT	Tclin+Tclin	0.194	0.512	0.548	0	0	0	2	2
TP01260	HDAC9;JAK1	HDAC9	JAK1	CIT+CIT	Tclin+Tclin	0.335	0.661	0.529	1	0	0	1	1
TP01261	HDAC9;JAK2	HDAC9	JAK2	CIT+CIT	Tclin+Tclin	0.33	0.609	0.584	0	0	0	1	1
TP01262	HDAC9;MS4A1	HDAC9	MS4A1	CIT+CIT	Tclin+Tclin	0.296	0.512	0.487	0	0	0	1	1
TP01263	HDAC9;MTOR	HDAC9	MTOR	CIT+CIT	Tclin+Tclin	0.372	0.653	0.446	1	0	3	4	4
TP01264	HDAC9;PDCD1	HDAC9	PDCD1	CET+CIT	Tclin+Tclin	0.209	0.237	1.0	0	0	0	2	2
TP01265	HDAC9;RXRA	HDAC9	RXRA	CIT+CIT	Tclin+Tclin	0.363	0.828	0.467	0	0	0	2	3
TP01266	HDAC9;RXRB	HDAC9	RXRB	CIT+CIT	Tclin+Tclin	0.347	0.835	0.413	0	0	0	2	3
TP01267	HDAC9;RXRG	HDAC9	RXRG	CIT+CIT	Tclin+Tclin	0.392	0.788	0.433	0	0	0	1	3
TP01268	HDAC9;VEGFA	HDAC9	VEGFA	CET+CIT	Tclin+Tclin	0.384	0.459	0.506	0	0	2	2	2
TP01269	HGF;VEGFA	HGF	VEGFA	CET+CET	Tchem+Tclin	0.566	0.801	0.788	11	2	9	1	1
TP01270	HLA-DRB1;MS4A1	HLA-DRB1	MS4A1	CET+CIT	Tchem+Tclin	0.408	0.663	0.633	1	0	0	1	2
TP01271	HLA-G;PDCD1	HLA-G	PDCD1	CET+CET	Tbio+Tclin	0.439	0.512	1.0	1	0	0	1	1
TP01272	HSP90AA1;JAK1	HSP90AA1	JAK1	CIT+CIT	Tchem+Tclin	0.333	0.658	0.589	5	3	4	1	1
TP01273	HSP90AA1;JAK2	HSP90AA1	JAK2	CIT+CIT	Tchem+Tclin	0.422	0.643	0.608	6	2	4	1	1
TP01274	HSP90AA1;MET	HSP90AA1	MET	CIT+CIT	Tchem+Tclin	0.37	0.512	0.569	2	0	3	2	1
TP01275	HSP90AA1;MTOR	HSP90AA1	MTOR	CIT+CIT	Tchem+Tclin	0.408	0.697	0.553	5	2	5	2	2
TP01276	HSP90AA1;PDCD1	HSP90AA1	PDCD1	CET+CIT	Tchem+Tclin	0.249	0.358	1.0	0	1	0	1	1
TP01277	HSP90AA1;PIK3CA	HSP90AA1	PIK3CA	CIT+CIT	Tchem+Tclin	0.378	0.611	0.49	9	6	4	1	1
TP01278	HSP90AB1;JAK1	HSP90AB1	JAK1	CIT+CIT	Tchem+Tclin	0.376	0.637	0.586	5	2	3	1	1
TP01279	HSP90AB1;JAK2	HSP90AB1	JAK2	CIT+CIT	Tchem+Tclin	0.484	0.646	0.614	6	1	3	1	1
TP01280	HSP90AB1;MET	HSP90AB1	MET	CIT+CIT	Tchem+Tclin	0.392	0.56	0.572	2	0	3	2	1
TP01281	HSP90AB1;MTOR	HSP90AB1	MTOR	CIT+CIT	Tchem+Tclin	0.435	0.684	0.56	5	1	3	2	2
TP01282	HSP90AB1;PDCD1	HSP90AB1	PDCD1	CET+CIT	Tchem+Tclin	0.23	0.385	1.0	0	1	0	1	1
TP01283	HSP90AB1;PIK3CA	HSP90AB1	PIK3CA	CIT+CIT	Tchem+Tclin	0.414	0.614	0.534	9	0	3	1	1
TP01284	ICOS;LAG3	ICOS	LAG3	CET+CET	Tbio+Tclin	0.386	0.958	1.0	0	0	0	1	1
TP01285	ICOS;PDCD1	ICOS	PDCD1	CET+CET	Tbio+Tclin	0.477	0.849	1.0	2	0	3	4	3
TP01286	IDH1;PDCD1	IDH1	PDCD1	CET+CIT	Tclin+Tclin	0.193	0.251	1.0	0	0	0	1	1
TP01287	IDH2;JAK1	IDH2	JAK1	CIT+CIT	Tclin+Tclin	0.146	0.608	0.286	0	0	0	1	1
TP01288	IDH2;JAK2	IDH2	JAK2	CIT+CIT	Tclin+Tclin	0.115	0.52	0.25	0	0	0	1	1
TP01289	IDH2;PDCD1	IDH2	PDCD1	CET+CIT	Tclin+Tclin	0.122	0.24	0.311	0	0	0	1	1
TP01290	IDO1;JAK1	IDO1	JAK1	CET+CIT	Tchem+Tclin	0.213	0.659	0.302	0	0	1	1	1
TP01291	IDO1;MTOR	IDO1	MTOR	CET+CIT	Tchem+Tclin	0.287	0.499	0.241	0	0	2	1	1
TP01292	IDO1;PDCD1	IDO1	PDCD1	CET+CET	Tchem+Tclin	0.389	0.293	0.357	0	0	1	7	9
TP01293	IDO2;PDCD1	IDO2	PDCD1	CET+CIT	Tchem+Tclin	0.267	0.318	0.357	0	0	0	2	1
TP01294	IFNAR1;MS4A1	IFNAR1	MS4A1	CIT+CIT	Tclin+Tclin	0.387	0.625	0.551	0	0	0	1	1
TP01295	IFNAR1;PDCD1	IFNAR1	PDCD1	CET+CIT	Tclin+Tclin	0.187	0.629	1.0	0	1	0	1	1
TP01296	IFNAR1;VEGFA	IFNAR1	VEGFA	CET+CIT	Tclin+Tclin	0.204	0.495	0.544	4	0	3	1	1
TP01297	IFNAR2;MS4A1	IFNAR2	MS4A1	CIT+CIT	Tclin+Tclin	0.442	0.749	0.551	0	0	1	1	1
TP01298	IFNAR2;PDCD1	IFNAR2	PDCD1	CET+CIT	Tclin+Tclin	0.213	0.739	1.0	0	0	1	1	1
TP01299	IFNAR2;VEGFA	IFNAR2	VEGFA	CET+CIT	Tclin+Tclin	0.2	0.572	0.544	4	0	3	1	1
TP01300	IGF1;IGF2	IGF1	IGF2	CIT+CIT	Tbio+Tbio	0.559	0.811	0.927	5	5	9	1	3
TP01301	IGF1R;MAP2K1	IGF1R	MAP2K1	CIT+CIT	Tclin+Tclin	0.526	0.638	0.724	22	0	13	1	1
TP01302	IGF1R;MAP2K2	IGF1R	MAP2K2	CIT+CIT	Tclin+Tclin	0.373	0.572	0.72	19	0	12	1	1
TP01303	IGF1R;MTOR	IGF1R	MTOR	CIT+CIT	Tclin+Tclin	0.471	0.623	0.7	15	0	17	3	1
TP01304	IGF1R;NOTCH1	IGF1R	NOTCH1	CIT+CIT	Tchem+Tclin	0.483	0.677	0.544	3	0	4	1	1
TP01305	IGF1R;NOTCH2	IGF1R	NOTCH2	CIT+CIT	Tchem+Tclin	0.451	0.741	0.537	3	0	3	1	1
TP01306	IGF1R;PIK3CA	IGF1R	PIK3CA	CIT+CIT	Tclin+Tclin	0.56	0.64	0.682	22	1	15	1	1
TP01307	IGF1R;TNFRSF10B	IGF1R	TNFRSF10B	CIT+CIT	Tbio+Tclin	0.406	0.533	0.537	0	0	1	1	1
TP01308	IGSF1;PDCD1	IGSF1	PDCD1	CET+CIT	Tbio+Tclin	0.138	0.709	1.0	0	0	0	1	1
TP01309	IKZF2;PDCD1	IKZF2	PDCD1	CET+CIT	Tbio+Tclin	0.231	0.183	1.0	0	0	0	1	1
TP01310	IL10;TLR9	IL10	TLR9	CET+CIT	Tbio+Tclin	0.575	0.384	0.427	4	0	0	1	1
TP01311	IL10RA;PDCD1	IL10RA	PDCD1	CET+CET	Tbio+Tclin	0.159	0.727	1.0	0	0	0	2	1
TP01312	IL12RB1;PDCD1	IL12RB1	PDCD1	CET+CET	Tbio+Tclin	0.29	0.697	0.788	0	0	0	1	1
TP01313	IL15;IL15RA	IL15	IL15RA	CET+CET	Tbio+Tchem	0.348	0.7	0.564	5	1	1	1	2
TP01314	IL15;PDCD1	IL15	PDCD1	CET+CET	Tchem+Tclin	0.33	0.334	1.0	0	0	0	2	2
TP01315	IL15;TGFBR2	IL15	TGFBR2	CET+CIT	Tchem+Tchem	0.464	0.462	0.447	3	0	1	1	2
TP01316	IL15RA;PDCD1	IL15RA	PDCD1	CET+CET	Tbio+Tclin	0.185	0.564	1.0	0	0	0	2	1
TP01317	IL18R1;PDCD1	IL18R1	PDCD1	CET+CET	Tbio+Tclin	0.368	0.729	1.0	0	0	0	1	1
TP01318	IL1B;PDCD1	IL1B	PDCD1	CET+CET	Tclin+Tclin	0.255	0.308	1.0	0	0	1	3	3
TP01319	IL1RAP;PDCD1	IL1RAP	PDCD1	CET+CIT	Tclin+Tclin	0.307	0.671	0.504	0	0	0	1	1
TP01320	IL2;PDCD1	IL2	PDCD1	CET+CET	Tchem+Tclin	0.369	0.355	1.0	1	0	3	1	2
TP01321	IL21;PDCD1	IL21	PDCD1	CET+CET	Tbio+Tclin	0.247	0.355	1.0	0	0	1	1	1
TP01322	IL21R;PDCD1	IL21R	PDCD1	CET+CIT	Tbio+Tclin	0.251	1.0	1.0	0	0	0	1	1
TP01323	IL27;PDCD1	IL27	PDCD1	CET+CET	Tbio+Tclin	0.298	0.318	1.0	0	0	0	2	1
TP01324	IL2RA;KDR	IL2RA	KDR	CET+CET	Tclin+Tclin	0.31	0.503	0.532	1	0	2	1	6
TP01325	IL2RA;MS4A1	IL2RA	MS4A1	CET+CIT	Tclin+Tclin	0.422	0.664	0.605	1	0	0	2	1
TP01326	IL2RA;PDCD1	IL2RA	PDCD1	CET+CET	Tclin+Tclin	0.484	0.824	1.0	0	0	1	11	9
TP01327	IL2RA;VEGFA	IL2RA	VEGFA	CET+CET	Tclin+Tclin	0.261	0.397	0.569	2	0	4	1	1
TP01328	IL2RB;MS4A1	IL2RB	MS4A1	CET+CIT	Tclin+Tclin	0.527	0.745	0.508	0	0	0	2	1
TP01329	IL2RB;PDCD1	IL2RB	PDCD1	CET+CET	Tclin+Tclin	0.326	0.686	1.0	0	0	1	14	11
TP01330	IL2RB;SYK	IL2RB	SYK	CET+CIT	Tclin+Tclin	0.344	0.681	0.46	1	1	2	1	1
TP01331	IL2RB;TLR7	IL2RB	TLR7	CET+CET	Tclin+Tclin	0.336	0.673	0.558	1	0	2	1	2
TP01332	IL2RB;TLR8	IL2RB	TLR8	CET+CET	Tchem+Tclin	0.313	0.688	0.428	0	0	1	1	2
TP01333	IL2RB;VEGFA	IL2RB	VEGFA	CET+CET	Tclin+Tclin	0.256	0.676	0.522	2	0	3	1	1
TP01334	IL2RG;MS4A1	IL2RG	MS4A1	CIT+CIT	Tclin+Tclin	0.5	0.715	0.47	0	0	0	2	1
TP01335	IL2RG;PDCD1	IL2RG	PDCD1	CET+CIT	Tclin+Tclin	0.355	0.657	1.0	0	0	1	11	9
TP01336	IL2RG;TLR7	IL2RG	TLR7	CET+CIT	Tclin+Tclin	0.398	0.731	0.583	1	0	2	1	2
TP01337	IL2RG;TLR8	IL2RG	TLR8	CET+CIT	Tchem+Tclin	0.395	0.667	0.442	0	0	1	1	2
TP01338	IL2RG;VEGFA	IL2RG	VEGFA	CET+CIT	Tclin+Tclin	0.246	0.67	0.498	2	1	3	1	1
TP01339	IL4R;PDCD1	IL4R	PDCD1	CET+CET	Tclin+Tclin	0.345	0.633	1.0	0	0	1	1	1
TP01340	IL6R;PDCD1	IL6R	PDCD1	CET+CET	Tclin+Tclin	0.297	0.665	1.0	0	1	0	1	1
TP01341	IL7R;PDCD1	IL7R	PDCD1	CET+CIT	Tbio+Tclin	0.4	0.71	1.0	0	0	0	2	3
TP01342	ITGA5;VEGFA	ITGA5	VEGFA	CET+CET	Tbio+Tclin	0.474	0.59	0.691	5	0	3	1	1
TP01343	ITGAV;PDCD1	ITGAV	PDCD1	CET+CIT	Tchem+Tclin	0.26	0.557	1.0	1	0	0	1	1
TP01344	ITGAV;VEGFA	ITGAV	VEGFA	CET+CIT	Tchem+Tclin	0.492	0.556	0.613	7	0	6	1	1
TP01345	ITGB3;VEGFA	ITGB3	VEGFA	CET+CIT	Tclin+Tclin	0.506	0.518	0.717	8	1	5	1	1
TP01346	JAK1;MAP2K1	JAK1	MAP2K1	CIT+CIT	Tclin+Tclin	0.515	0.853	0.717	15	1	24	2	3
TP01347	JAK1;MAP2K2	JAK1	MAP2K2	CIT+CIT	Tclin+Tclin	0.468	0.771	0.768	13	1	20	2	3
TP01348	JAK1;MDM2	JAK1	MDM2	CIT+CIT	Tchem+Tclin	0.38	0.69	0.591	6	0	7	1	1
TP01349	JAK1;MTOR	JAK1	MTOR	CIT+CIT	Tclin+Tclin	0.375	0.644	0.671	11	0	18	1	1
TP01350	JAK1;PDCD1	JAK1	PDCD1	CET+CIT	Tclin+Tclin	0.25	0.399	1.0	1	1	0	4	10
TP01351	JAK1;PIK3CA	JAK1	PIK3CA	CIT+CIT	Tclin+Tclin	0.404	0.661	0.661	21	2	17	1	1
TP01352	JAK1;PIK3CB	JAK1	PIK3CB	CIT+CIT	Tchem+Tclin	0.443	0.761	0.636	21	2	9	1	1
TP01353	JAK1;PIK3CD	JAK1	PIK3CD	CIT+CIT	Tclin+Tclin	0.459	0.711	0.628	21	1	12	3	2
TP01354	JAK1;PIK3CG	JAK1	PIK3CG	CIT+CIT	Tclin+Tclin	0.403	0.69	0.7	3	0	5	1	1
TP01355	JAK1;PIM1	JAK1	PIM1	CIT+CIT	Tchem+Tclin	0.421	0.774	0.748	2	1	1	1	1
TP01356	JAK1;PIM2	JAK1	PIM2	CIT+CIT	Tchem+Tclin	0.363	1.0	0.75	0	0	1	1	1
TP01357	JAK1;PIM3	JAK1	PIM3	CIT+CIT	Tchem+Tclin	0.369	0.68	0.75	0	0	0	1	1
TP01358	JAK1;SMO	JAK1	SMO	CIT+CIT	Tclin+Tclin	0.362	0.51	0.459	1	0	1	1	1
TP01359	JAK1;SYK	JAK1	SYK	CIT+CIT	Tclin+Tclin	0.446	0.671	0.795	8	4	4	1	1
TP01360	JAK2;MAP2K1	JAK2	MAP2K1	CIT+CIT	Tclin+Tclin	0.526	0.735	0.739	14	7	24	2	3
TP01361	JAK2;MAP2K2	JAK2	MAP2K2	CIT+CIT	Tclin+Tclin	0.393	0.668	0.755	12	7	18	2	3
TP01362	JAK2;MDM2	JAK2	MDM2	CIT+CIT	Tchem+Tclin	0.421	0.71	0.607	2	0	3	1	1
TP01363	JAK2;PDCD1	JAK2	PDCD1	CET+CIT	Tclin+Tclin	0.274	0.401	1.0	1	1	0	2	1
TP01364	JAK2;PIK3CA	JAK2	PIK3CA	CIT+CIT	Tclin+Tclin	0.507	0.568	0.705	17	6	18	1	1
TP01365	JAK2;PIK3CB	JAK2	PIK3CB	CIT+CIT	Tchem+Tclin	0.472	0.731	0.679	17	4	8	1	1
TP01366	JAK2;PIK3CD	JAK2	PIK3CD	CIT+CIT	Tclin+Tclin	0.5	0.59	0.662	17	3	9	2	1
TP01367	JAK2;PIK3CG	JAK2	PIK3CG	CIT+CIT	Tclin+Tclin	0.508	0.576	0.745	5	1	8	1	1
TP01368	JAK2;PIM1	JAK2	PIM1	CIT+CIT	Tchem+Tclin	0.417	0.763	0.737	3	1	1	1	1
TP01369	JAK2;PIM2	JAK2	PIM2	CIT+CIT	Tchem+Tclin	0.396	1.0	0.737	0	0	1	1	1
TP01370	JAK2;PIM3	JAK2	PIM3	CIT+CIT	Tchem+Tclin	0.309	0.488	0.737	0	0	0	1	1
TP01371	JAK2;SMO	JAK2	SMO	CIT+CIT	Tclin+Tclin	0.478	0.548	0.529	1	0	1	1	1
TP01372	JAK2;SYK	JAK2	SYK	CIT+CIT	Tclin+Tclin	0.6	0.66	0.835	4	3	3	1	1
TP01373	KDM1A;PDCD1	KDM1A	PDCD1	CET+CET	Tchem+Tclin	0.195	0.217	1.0	0	1	0	1	1
TP01374	KDR;MET	KDR	MET	CET+CIT	Tclin+Tclin	0.58	0.657	0.859	8	0	9	3	4
TP01375	KDR;MTOR	KDR	MTOR	CET+CIT	Tclin+Tclin	0.461	0.593	0.719	3	0	10	4	5
TP01376	KDR;PARP1	KDR	PARP1	CET+CIT	Tclin+Tclin	0.387	0.621	0.559	0	0	2	3	4
TP01377	KDR;PARP2	KDR	PARP2	CET+CIT	Tclin+Tclin	0.272	0.456	0.512	0	0	0	3	4
TP01378	KDR;PDCD1	KDR	PDCD1	CET+CET	Tclin+Tclin	0.316	0.49	1.0	0	0	0	32	18
TP01379	KDR;PIK3CA	KDR	PIK3CA	CET+CIT	Tclin+Tclin	0.548	0.541	0.688	8	1	12	1	1
TP01380	KDR;PIK3CB	KDR	PIK3CB	CET+CIT	Tchem+Tclin	0.535	0.647	0.666	8	1	7	1	1
TP01381	KDR;PIK3CD	KDR	PIK3CD	CET+CIT	Tclin+Tclin	0.535	0.57	0.66	8	0	7	1	1
TP01382	KDR;PIK3CG	KDR	PIK3CG	CET+CIT	Tclin+Tclin	0.492	0.556	0.745	1	0	3	1	1
TP01383	KDR;ROS1	KDR	ROS1	CET+CIT	Tclin+Tclin	0.509	0.573	0.864	0	0	0	1	1
TP01384	KDR;TGFBR1	KDR	TGFBR1	CET+CIT	Tchem+Tclin	0.612	0.798	0.75	1	0	2	1	1
TP01385	KDR;VEGFA	KDR	VEGFA	CET+CET	Tclin+Tclin	0.722	0.62	0.546	10	1	16	1	1
TP01386	KLK2;PDCD1	KLK2	PDCD1	CET+CIT	Tchem+Tclin	0.114	0.306	0.099	0	0	0	1	1
TP01387	KLRC1;PDCD1	KLRC1	PDCD1	CET+CET	Tbio+Tclin	0.469	0.786	1.0	0	0	0	1	1
TP01388	KRAS;MAP2K1	KRAS	MAP2K1	CIT+CIT	Tclin+Tclin	0.478	0.739	0.392	73	3	37	3	1
TP01389	KRAS;MAP2K2	KRAS	MAP2K2	CIT+CIT	Tclin+Tclin	0.413	0.688	0.39	67	3	33	3	1
TP01390	KRAS;MAPK1	KRAS	MAPK1	CIT+CIT	Tchem+Tclin	0.482	0.645	0.429	79	3	44	1	1
TP01391	KRAS;MAPK3	KRAS	MAPK3	CIT+CIT	Tchem+Tclin	0.433	0.696	0.457	79	3	38	1	1
TP01392	KRAS;MTOR	KRAS	MTOR	CIT+CIT	Tclin+Tclin	0.38	0.682	0.424	36	0	23	2	1
TP01393	KRAS;PARP1	KRAS	PARP1	CIT+CIT	Tclin+Tclin	0.319	0.491	0.471	1	0	1	1	1
TP01394	KRAS;PARP2	KRAS	PARP2	CIT+CIT	Tclin+Tclin	0.292	0.371	0.402	1	0	0	1	1
TP01395	KRAS;PDCD1	KRAS	PDCD1	CET+CIT	Tclin+Tclin	0.281	0.513	1.0	2	0	0	10	1
TP01396	KRAS;PIK3CA	KRAS	PIK3CA	CIT+CIT	Tclin+Tclin	0.424	0.677	0.322	68	1	29	1	1
TP01397	KRAS;PTK2	KRAS	PTK2	CET+CIT	Tclin+Tclin	0.462	0.73	0.505	15	0	12	1	1
TP01398	KRAS;PTPN11	KRAS	PTPN11	CIT+CIT	Tchem+Tclin	0.41	0.561	0.45	12	2	8	8	4
TP01399	KRAS;RAF1	KRAS	RAF1	CIT+CIT	Tclin+Tclin	0.496	0.755	0.434	72	3	38	2	1
TP01400	KRAS;SOS1	KRAS	SOS1	CIT+CIT	Tchem+Tclin	0.445	0.629	0.414	46	1	32	3	1
TP01401	KRAS;ULK1	KRAS	ULK1	CET+CIT	Tchem+Tclin	0.36	0.696	0.548	6	0	4	1	1
TP01402	KRAS;ULK2	KRAS	ULK2	CET+CIT	Tchem+Tclin	0.343	0.569	0.431	4	0	2	1	1
TP01403	KRAS;VEGFA	KRAS	VEGFA	CET+CIT	Tclin+Tclin	0.431	0.602	0.498	19	0	10	1	1
TP01404	LAG3;PDCD1	LAG3	PDCD1	CET+CET	Tclin+Tclin	0.508	0.913	1.0	0	0	0	19	15
TP01405	LAG3;TIGIT	LAG3	TIGIT	CET+CET	Tbio+Tclin	0.398	0.827	0.712	0	0	0	1	1
TP01406	LAIR1;PDCD1	LAIR1	PDCD1	CET+CET	Tbio+Tclin	1.0	0.73	1.0	0	0	0	2	1
TP01407	LGALS3;PDCD1	LGALS3	PDCD1	CET+CIT	Tchem+Tclin	0.325	0.475	1.0	0	0	1	1	1
TP01408	LILRB1;LILRB2	LILRB1	LILRB2	CET+CET	Tbio+Tbio	0.578	0.736	0.892	2	1	0	1	1
TP01409	LILRB1;PDCD1	LILRB1	PDCD1	CET+CET	Tbio+Tclin	0.383	0.841	1.0	0	0	0	1	1
TP01410	LILRB2;PDCD1	LILRB2	PDCD1	CET+CET	Tbio+Tclin	0.373	0.576	1.0	0	0	0	4	2
TP01411	LILRB4;PDCD1	LILRB4	PDCD1	CET+CET	Tbio+Tclin	0.356	0.632	1.0	0	0	0	2	1
TP01412	LRRC32;PDCD1	LRRC32	PDCD1	CET+CET	Tbio+Tclin	0.207	0.505	1.0	0	0	0	1	1
TP01413	MAGEA4;MAGEA8	MAGEA4	MAGEA8	CIT+CIT	Tbio+Tbio	0.513	1.0	1.0	0	0	0	1	1
TP01414	MAP2K1;MAPK1	MAP2K1	MAPK1	CIT+CIT	Tchem+Tclin	0.649	0.844	0.774	90	11	91	2	4
TP01415	MAP2K1;MAPK3	MAP2K1	MAPK3	CIT+CIT	Tchem+Tclin	0.643	0.895	0.789	90	12	78	2	4
TP01416	MAP2K1;MDM2	MAP2K1	MDM2	CIT+CIT	Tchem+Tclin	0.424	0.672	0.522	15	0	14	3	3
TP01417	MAP2K1;MET	MAP2K1	MET	CIT+CIT	Tclin+Tclin	0.599	0.44	0.733	16	0	12	1	1
TP01418	MAP2K1;MTOR	MAP2K1	MTOR	CIT+CIT	Tclin+Tclin	0.466	0.625	0.721	35	0	37	7	5
TP01419	MAP2K1;PARP1	MAP2K1	PARP1	CIT+CIT	Tclin+Tclin	0.396	0.611	0.511	1	0	3	1	1
TP01420	MAP2K1;PARP2	MAP2K1	PARP2	CIT+CIT	Tclin+Tclin	0.325	0.568	0.447	1	0	0	1	1
TP01421	MAP2K1;PDCD1	MAP2K1	PDCD1	CET+CIT	Tclin+Tclin	0.297	0.391	1.0	2	0	1	3	3
TP01422	MAP2K1;PIK3CA	MAP2K1	PIK3CA	CIT+CIT	Tclin+Tclin	0.476	0.588	0.816	71	0	44	6	2
TP01423	MAP2K1;PIK3CB	MAP2K1	PIK3CB	CIT+CIT	Tchem+Tclin	0.473	0.71	0.64	71	0	30	1	1
TP01424	MAP2K1;PIK3CD	MAP2K1	PIK3CD	CIT+CIT	Tclin+Tclin	0.481	0.631	0.633	71	0	32	3	2
TP01425	MAP2K1;PIK3CG	MAP2K1	PIK3CG	CIT+CIT	Tclin+Tclin	0.444	0.611	0.761	9	0	18	1	1
TP01426	MAP2K1;PTK2	MAP2K1	PTK2	CET+CIT	Tclin+Tclin	0.569	0.788	0.735	16	0	24	2	4
TP01427	MAP2K1;RAF1	MAP2K1	RAF1	CIT+CIT	Tclin+Tclin	0.603	0.758	0.804	79	9	77	5	5
TP01428	MAP2K1;ROS1	MAP2K1	ROS1	CIT+CIT	Tclin+Tclin	0.533	0.373	0.762	0	0	0	1	1
TP01429	MAP2K1;SOS1	MAP2K1	SOS1	CIT+CIT	Tchem+Tclin	0.531	0.592	0.418	46	0	52	2	1
TP01430	MAP2K1;TGFB1	MAP2K1	TGFB1	CET+CIT	Tbio+Tclin	0.538	0.616	0.442	16	0	15	1	1
TP01431	MAP2K1;ULK1	MAP2K1	ULK1	CET+CIT	Tchem+Tclin	0.46	0.632	0.775	4	0	4	2	1
TP01432	MAP2K1;ULK2	MAP2K1	ULK2	CET+CIT	Tchem+Tclin	0.387	0.555	0.803	4	0	3	2	1
TP01433	MAP2K2;MAPK1	MAP2K2	MAPK1	CIT+CIT	Tchem+Tclin	0.436	0.798	0.774	78	12	75	1	1
TP01434	MAP2K2;MAPK3	MAP2K2	MAPK3	CIT+CIT	Tchem+Tclin	0.49	0.818	0.79	78	11	67	1	1
TP01435	MAP2K2;MDM2	MAP2K2	MDM2	CIT+CIT	Tchem+Tclin	0.307	0.623	0.531	15	0	13	3	3
TP01436	MAP2K2;MET	MAP2K2	MET	CIT+CIT	Tclin+Tclin	0.435	0.431	0.728	15	0	11	1	1
TP01437	MAP2K2;MTOR	MAP2K2	MTOR	CIT+CIT	Tclin+Tclin	0.349	0.607	0.706	34	0	33	7	5
TP01438	MAP2K2;PARP1	MAP2K2	PARP1	CIT+CIT	Tclin+Tclin	0.365	0.568	0.518	1	0	2	1	1
TP01439	MAP2K2;PARP2	MAP2K2	PARP2	CIT+CIT	Tclin+Tclin	0.382	0.503	0.431	1	0	0	1	1
TP01440	MAP2K2;PDCD1	MAP2K2	PDCD1	CET+CIT	Tclin+Tclin	0.154	0.32	1.0	2	0	1	3	3
TP01441	MAP2K2;PIK3CA	MAP2K2	PIK3CA	CIT+CIT	Tclin+Tclin	0.342	0.589	0.76	63	0	39	5	2
TP01442	MAP2K2;PIK3CB	MAP2K2	PIK3CB	CIT+CIT	Tchem+Tclin	0.377	0.656	0.613	63	0	28	1	1
TP01443	MAP2K2;PIK3CD	MAP2K2	PIK3CD	CIT+CIT	Tclin+Tclin	0.336	0.565	0.604	63	0	29	2	2
TP01444	MAP2K2;PIK3CG	MAP2K2	PIK3CG	CIT+CIT	Tclin+Tclin	0.343	0.55	0.732	7	0	15	1	1
TP01445	MAP2K2;PTK2	MAP2K2	PTK2	CET+CIT	Tclin+Tclin	0.405	0.718	0.731	14	0	18	2	4
TP01446	MAP2K2;RAF1	MAP2K2	RAF1	CIT+CIT	Tclin+Tclin	0.461	0.689	0.855	71	9	64	5	5
TP01447	MAP2K2;ROS1	MAP2K2	ROS1	CIT+CIT	Tclin+Tclin	0.511	0.346	0.76	0	0	0	1	1
TP01448	MAP2K2;SOS1	MAP2K2	SOS1	CIT+CIT	Tchem+Tclin	0.369	0.545	0.403	43	0	43	2	1
TP01449	MAP2K2;TGFB1	MAP2K2	TGFB1	CET+CIT	Tbio+Tclin	0.37	0.649	0.447	14	0	12	1	1
TP01450	MAP2K2;ULK1	MAP2K2	ULK1	CET+CIT	Tchem+Tclin	0.395	0.608	0.774	4	0	4	2	1
TP01451	MAP2K2;ULK2	MAP2K2	ULK2	CET+CIT	Tchem+Tclin	0.41	0.53	0.806	4	0	3	2	1
TP01452	MAP4K1;PDCD1	MAP4K1	PDCD1	CET+CET	Tchem+Tclin	0.174	0.687	1.0	0	0	0	4	2
TP01453	MAP4K1;TNFSF4	MAP4K1	TNFSF4	CET+CIT	Tbio+Tchem	0.211	0.687	0.451	0	0	0	1	1
TP01454	MAPK1;PDCD1	MAPK1	PDCD1	CET+CIT	Tchem+Tclin	0.289	0.336	1.0	2	0	0	1	1
TP01455	MAPK1;PTPN11	MAPK1	PTPN11	CIT+CIT	Tchem+Tchem	0.494	0.617	0.519	14	7	34	2	2
TP01456	MAPK1;RAF1	MAPK1	RAF1	CIT+CIT	Tchem+Tclin	0.537	0.733	0.865	82	10	84	1	2
TP01457	MAPK11;PDCD1	MAPK11	PDCD1	CET+CIT	Tchem+Tclin	0.251	0.284	1.0	2	0	0	1	1
TP01458	MAPK14;PDCD1	MAPK14	PDCD1	CET+CIT	Tchem+Tclin	0.283	0.263	1.0	2	0	0	1	1
TP01459	MAPK3;PDCD1	MAPK3	PDCD1	CET+CIT	Tchem+Tclin	0.252	0.364	1.0	2	0	1	1	1
TP01460	MAPK3;PTPN11	MAPK3	PTPN11	CIT+CIT	Tchem+Tchem	0.477	0.68	0.539	14	7	28	2	2
TP01461	MAPK3;RAF1	MAPK3	RAF1	CIT+CIT	Tchem+Tclin	0.566	0.81	0.893	82	10	70	1	2
TP01462	MAPK8;PDCD1	MAPK8	PDCD1	CET+CIT	Tchem+Tclin	0.272	0.262	1.0	1	0	0	1	1
TP01463	MAT2A;PRMT5	MAT2A	PRMT5	CIT+CIT	Tchem+Tchem	0.213	0.563	0.499	0	0	0	1	1
